nonlatin_european.png	8	8	9193	72	224
nonlatin_european.png	8	8	9194	80	224
nonlatin_european.png	8	8	9197	88	224
nonlatin_european.png	8	8	9198	96	224
nonlatin_european.png	8	8	9199	104	224
nonlatin_european.png	8	8	9204	112	224
nonlatin_european.png	8	8	9205	120	224
nonlatin_european.png	8	8	9206	0	232
nonlatin_european.png	8	8	9207	8	232
nonlatin_european.png	8	8	9208	16	232
nonlatin_european.png	8	8	9209	24	232
nonlatin_european.png	8	8	9210	32	232
nonlatin_european.png	8	8	9211	40	232
nonlatin_european.png	8	8	9212	48	232
nonlatin_european.png	8	8	9213	56	232
nonlatin_european.png	8	8	11096	64	232
nonlatin_european.png	8	8	9650	72	232
nonlatin_european.png	8	8	9654	80	232
nonlatin_european.png	8	8	9660	88	232
nonlatin_european.png	8	8	9664	96	232
nonlatin_european.png	8	8	9679	104	232
nonlatin_european.png	8	8	9702	112	232
nonlatin_european.png	8	8	9688	120	232
nonlatin_european.png	8	8	9875	0	240
nonlatin_european.png	8	8	9960	8	240
nonlatin_european.png	8	8	306	16	240
nonlatin_european.png	8	8	307	24	240
nonlatin_european.png	8	8	457	32	240
nonlatin_european.png	8	8	42792	40	240
nonlatin_european.png	8	8	42793	48	240
nonlatin_european.png	8	8	42809	56	240
nonlatin_european.png	8	8	42811	64	240
nonlatin_european.png	8	8	64256	72	240
nonlatin_european.png	8	8	64257	80	240
nonlatin_european.png	8	8	64258	88	240
nonlatin_european.png	8	8	64259	96	240
nonlatin_european.png	8	8	64261	104	240
nonlatin_european.png	8	8	65533	112	240
nonlatin_european.png	8	8	1333	120	240
nonlatin_european.png	8	8	1354	0	248
nonlatin_european.png	8	8	5792	8	248
nonlatin_european.png	8	8	5794	16	248
nonlatin_european.png	8	8	5795	24	248
nonlatin_european.png	8	8	5796	32	248
nonlatin_european.png	8	8	5797	40	248
nonlatin_european.png	8	8	5798	48	248
nonlatin_european.png	8	8	5799	56	248
nonlatin_european.png	8	8	5800	64	248
nonlatin_european.png	8	8	5801	72	248
nonlatin_european.png	8	8	5802	80	248
nonlatin_european.png	8	8	5803	88	248
nonlatin_european.png	8	8	5804	96	248
nonlatin_european.png	8	8	5805	104	248
nonlatin_european.png	8	8	5806	112	248
nonlatin_european.png	8	8	5807	120	248
nonlatin_european.png	8	8	5808	0	256
nonlatin_european.png	8	8	5809	8	256
nonlatin_european.png	8	8	5810	16	256
nonlatin_european.png	8	8	5811	24	256
nonlatin_european.png	8	8	5812	32	256
nonlatin_european.png	8	8	5814	40	256
nonlatin_european.png	8	8	5815	48	256
nonlatin_european.png	8	8	5816	56	256
nonlatin_european.png	8	8	5817	64	256
nonlatin_european.png	8	8	5818	72	256
nonlatin_european.png	8	8	5819	80	256
nonlatin_european.png	8	8	5820	88	256
nonlatin_european.png	8	8	5821	96	256
nonlatin_european.png	8	8	5822	104	256
nonlatin_european.png	8	8	5823	112	256
nonlatin_european.png	8	8	5824	120	256
nonlatin_european.png	8	8	5825	0	264
nonlatin_european.png	8	8	5826	8	264
nonlatin_european.png	8	8	5827	16	264
nonlatin_european.png	8	8	5828	24	264
nonlatin_european.png	8	8	5829	32	264
nonlatin_european.png	8	8	5830	40	264
nonlatin_european.png	8	8	5831	48	264
nonlatin_european.png	8	8	5832	56	264
nonlatin_european.png	8	8	5833	64	264
nonlatin_european.png	8	8	5834	72	264
nonlatin_european.png	8	8	5835	80	264
nonlatin_european.png	8	8	5836	88	264
nonlatin_european.png	8	8	5837	96	264
nonlatin_european.png	8	8	5838	104	264
nonlatin_european.png	8	8	5839	112	264
nonlatin_european.png	8	8	5840	120	264
nonlatin_european.png	8	8	5841	0	272
nonlatin_european.png	8	8	5842	8	272
nonlatin_european.png	8	8	5843	16	272
nonlatin_european.png	8	8	5844	24	272
nonlatin_european.png	8	8	5845	32	272
nonlatin_european.png	8	8	5846	40	272
nonlatin_european.png	8	8	5847	48	272
nonlatin_european.png	8	8	5848	56	272
nonlatin_european.png	8	8	5849	64	272
nonlatin_european.png	8	8	5850	72	272
nonlatin_european.png	8	8	5851	80	272
nonlatin_european.png	8	8	5852	88	272
nonlatin_european.png	8	8	5853	96	272
nonlatin_european.png	8	8	5854	104	272
nonlatin_european.png	8	8	5855	112	272
nonlatin_european.png	8	8	5856	120	272
nonlatin_european.png	8	8	5857	0	280
nonlatin_european.png	8	8	5858	8	280
nonlatin_european.png	8	8	5859	16	280
nonlatin_european.png	8	8	5860	24	280
nonlatin_european.png	8	8	5861	32	280
nonlatin_european.png	8	8	5862	40	280
nonlatin_european.png	8	8	5863	48	280
nonlatin_european.png	8	8	5864	56	280
nonlatin_european.png	8	8	5865	64	280
nonlatin_european.png	8	8	5866	72	280
nonlatin_european.png	8	8	5867	80	280
nonlatin_european.png	8	8	5868	88	280
nonlatin_european.png	8	8	5869	96	280
nonlatin_european.png	8	8	5870	104	280
nonlatin_european.png	8	8	5871	112	280
nonlatin_european.png	8	8	5872	120	280
nonlatin_european.png	8	8	5873	0	288
nonlatin_european.png	8	8	5874	8	288
nonlatin_european.png	8	8	5875	16	288
nonlatin_european.png	8	8	5876	24	288
nonlatin_european.png	8	8	5877	32	288
nonlatin_european.png	8	8	5878	40	288
nonlatin_european.png	8	8	5879	48	288
nonlatin_european.png	8	8	5880	56	288
nonlatin_european.png	8	8	9786	64	288
nonlatin_european.png	8	8	9787	72	288
nonlatin_european.png	8	8	166	80	288
nonlatin_european.png	8	8	9785	88	288
nonlatin_european.png	8	8	1498	96	288
nonlatin_european.png	8	8	1523	104	288
nonlatin_european.png	8	8	1524	112	288
nonlatin_european.png	8	8	1520	120	288
nonlatin_european.png	8	8	1521	0	296
nonlatin_european.png	8	8	1522	8	296
nonlatin_european.png	8	8	1470	16	296
nonlatin_european.png	8	8	1475	24	296
nonlatin_european.png	8	8	1478	32	296
nonlatin_european.png	8	8	180	40	296
nonlatin_european.png	8	8	168	48	296
nonlatin_european.png	8	8	7424	56	296
nonlatin_european.png	8	8	665	64	296
nonlatin_european.png	8	8	7428	72	296
nonlatin_european.png	8	8	7429	80	296
nonlatin_european.png	8	8	7431	88	296
nonlatin_european.png	8	8	42800	96	296
nonlatin_european.png	8	8	610	104	296
nonlatin_european.png	8	8	668	112	296
nonlatin_european.png	8	8	7434	120	296
nonlatin_european.png	8	8	7435	0	304
nonlatin_european.png	8	8	671	8	304
nonlatin_european.png	8	8	7437	16	304
nonlatin_european.png	8	8	628	24	304
nonlatin_european.png	8	8	7439	32	304
nonlatin_european.png	8	8	7448	40	304
nonlatin_european.png	8	8	42927	48	304
nonlatin_european.png	8	8	640	56	304
nonlatin_european.png	8	8	42801	64	304
nonlatin_european.png	8	8	7451	72	304
nonlatin_european.png	8	8	7452	80	304
nonlatin_european.png	8	8	7456	88	304
nonlatin_european.png	8	8	7457	96	304
nonlatin_european.png	8	8	655	104	304
nonlatin_european.png	8	8	7458	112	304
nonlatin_european.png	8	8	167	120	304
nonlatin_european.png	8	8	625	0	312
nonlatin_european.png	8	8	627	8	312
nonlatin_european.png	8	8	626	16	312
nonlatin_european.png	8	8	648	24	312
nonlatin_european.png	8	8	598	32	312
nonlatin_european.png	8	8	609	40	312
nonlatin_european.png	8	8	673	48	312
nonlatin_european.png	8	8	597	56	312
nonlatin_european.png	8	8	657	64	312
nonlatin_european.png	8	8	632	72	312
nonlatin_european.png	8	8	669	80	312
nonlatin_european.png	8	8	674	88	312
nonlatin_european.png	8	8	635	96	312
nonlatin_european.png	8	8	641	104	312
nonlatin_european.png	8	8	614	112	312
nonlatin_european.png	8	8	651	120	312
nonlatin_european.png	8	8	624	0	320
nonlatin_european.png	8	8	620	8	320
nonlatin_european.png	8	8	622	16	320
nonlatin_european.png	8	8	664	24	320
nonlatin_european.png	8	8	448	32	320
nonlatin_european.png	8	8	451	40	320
nonlatin_european.png	8	8	450	48	320
nonlatin_european.png	8	8	449	56	320
nonlatin_european.png	8	8	595	64	320
nonlatin_european.png	8	8	599	72	320
nonlatin_european.png	8	8	7569	80	320
nonlatin_european.png	8	8	644	88	320
nonlatin_european.png	8	8	608	96	320
nonlatin_european.png	8	8	667	104	320
nonlatin_european.png	8	8	615	112	320
nonlatin_european.png	8	8	619	120	320
nonlatin_european.png	8	8	616	0	328
nonlatin_european.png	8	8	649	8	328
nonlatin_european.png	8	8	650	16	328
nonlatin_european.png	8	8	600	24	328
nonlatin_european.png	8	8	629	32	328
nonlatin_european.png	8	8	612	40	328
nonlatin_european.png	8	8	604	48	328
nonlatin_european.png	8	8	606	56	328
nonlatin_european.png	8	8	593	64	328
nonlatin_european.png	8	8	594	72	328
nonlatin_european.png	8	8	602	80	328
nonlatin_european.png	8	8	605	88	328
nonlatin_european.png	8	8	385	96	328
nonlatin_european.png	8	8	393	104	328
nonlatin_european.png	8	8	401	112	328
nonlatin_european.png	8	8	425	120	328
nonlatin_european.png	8	8	434	0	336
nonlatin_european.png	8	8	4256	8	336
